entry_date,exit_date,expiration,strike,quantity,entry_price,exit_price,pnl_pct,pnl_dollar,days_held,exit_reason,contract_cost,entry_delta,entry_spot,entry_sma200,entry_pct_above_sma,entry_std_above_sma,entry_trailing_12m_return,trailing_bucket,year
2020-08-24,2020-11-17,2020-12-18,293.0,1,55.07,68.03,0.23533684401670607,1296.0,60,MH,5507.0,0.7881741542192098,317.4781799316406,282.3498426055908,0.12441422669790511,20.983344690875896,0.2278942156407977,20-30%,2020
2020-08-25,2020-11-18,2020-12-18,294.0,1,55.42,62.39,0.1257668711656441,697.0,60,MH,5542.0,0.7919786322100784,318.5890808105469,282.53767189025876,0.12759859129260093,23.16471287802636,0.2187132559983489,20-30%,2020
2020-08-26,2020-11-19,2020-12-18,294.0,1,59.07,63.77,0.07956661587946501,470.0,60,MH,5907.0,0.8038451132892892,321.78314208984375,282.73800651550295,0.13809652283942203,25.87322531137634,0.23578069132151613,20-30%,2020
2020-08-27,2020-11-20,2020-12-18,295.0,1,58.81,59.73,0.015643598027546224,92.0,60,MH,5881.0,0.79198910083516,322.4866943359375,282.94454856872557,0.1397522799687635,27.43462346908541,0.22982282324815384,20-30%,2020
2020-08-28,2020-11-23,2020-12-18,297.0,1,58.78,60.75,0.03351480095270487,197.0,60,MH,5878.0,0.8045668356882925,324.5697937011719,283.1585425567627,0.14624757837248634,29.014560958151762,0.22215637713674763,20-30%,2020
2020-08-31,2020-11-24,2020-12-18,293.0,1,62.06,70.36,0.13374154044473086,830.0,60,MH,6206.0,0.7992104533325175,323.39404296875,283.3662021636963,0.1412583452063568,27.066826654702382,0.2182702087365933,20-30%,2020
2020-09-25,2020-11-24,2021-01-15,277.0,1,57.63,86.49,0.5007808433107754,2886.0,42,PT,5763.0,0.7963232880644646,305.5592041015625,285.80217460632326,0.06912833858753334,4.559650897590896,0.12823915249357576,10-20%,2020
2020-09-01,2020-11-25,2020-12-18,296.0,1,62.17,66.91,0.07624256072060476,474.0,60,MH,6217.0,0.8004663716883816,326.44000244140625,283.58703956604006,0.15111044193324938,27.93621632406905,0.23697744983272084,20-30%,2020
2020-09-02,2020-11-27,2020-12-18,300.0,1,63.94,63.7,-0.003753518923991117,-24.0,60,MH,6394.0,0.7996550332752721,331.16156005859375,283.8212714385986,0.1667961262383276,28.124082234071608,0.24078538504531166,20-30%,2020
2020-09-03,2020-11-30,2020-12-18,282.0,1,69.83,80.71,0.1558069597594156,1087.999999999999,60,MH,6983.0,0.8019982499702341,319.7648620605469,283.9974715423584,0.12594263717891488,12.182806848425596,0.18287824896103588,10-20%,2020
2020-09-04,2020-12-01,2021-01-15,280.0,1,68.07,85.54,0.25664756867930083,1747.000000000001,60,MH,6806.999999999999,0.800270159994331,317.1540832519531,284.1610277557373,0.11610689810911168,10.985135940650798,0.17231519081740077,10-20%,2020
2020-09-22,2020-12-01,2021-01-15,278.0,1,58.0,87.53,0.5091379310344828,2953.0,49,PT,5800.0,0.793183400368354,307.0185241699219,285.5676294708252,0.07511668860664128,5.338354710317439,0.1290278161213647,10-20%,2020
2020-09-08,2020-12-02,2021-01-15,272.0,1,66.97,95.04,0.41914289980588326,2807.0,60,MH,6697.0,0.8001534360780287,308.4885559082031,284.2865456390381,0.08513245048147518,6.903796147652068,0.1397109004317203,10-20%,2020
2020-09-18,2020-12-02,2021-01-15,279.0,1,58.4,88.08,0.5082191780821919,2968.0,52,PT,5840.0,0.7933769658753467,307.34381103515625,285.3556159210205,0.07705541397237314,5.532935177955422,0.12461964262682623,10-20%,2020
2020-09-09,2020-12-03,2021-01-15,280.0,1,65.09,87.01,0.33676447995083736,2192.0,60,MH,6509.0,0.8023591849258761,314.580322265625,284.4448017120361,0.10594505637722021,8.17973732062835,0.16248955011327548,10-20%,2020
2020-09-10,2020-12-04,2021-01-15,275.0,1,64.35,94.06,0.46169386169386195,2971.000000000001,60,MH,6434.999999999999,0.7979684895739155,309.1180725097656,284.57260093688967,0.08625381182891693,6.529362734159724,0.13423928269969432,10-20%,2020
2020-09-11,2020-12-04,2021-01-15,278.0,1,60.61,91.07,0.5025573337733047,3046.0,59,PT,6061.0,0.8000223760644447,309.2755126953125,284.69019889831543,0.08635813207527512,6.5384575707994514,0.13089964098990903,10-20%,2020
2020-09-29,2020-12-04,2021-01-15,280.0,1,58.68,89.08,0.5180640763462849,3040.0,47,PT,5868.0,0.8002854668153742,308.9426574707031,286.02056968688964,0.08014139615520165,5.118715026446419,0.1416160161774831,10-20%,2020
2020-09-30,2020-12-04,2021-01-15,282.0,1,57.62,87.09,0.5114543561263452,2947.0,46,PT,5762.0,0.8010902990093416,311.2850036621094,286.1302059173584,0.08791381414661374,5.639022561981038,0.1641183973442153,10-20%,2020
2020-10-02,2020-12-04,2021-01-15,281.0,1,58.71,88.09,0.5004258218361437,2938.0,44,PT,5871.0,0.794243414926226,310.30902099609375,286.3343924713135,0.08372947558921746,6.242792649259595,0.17173673379010324,10-20%,2020
2020-10-30,2020-12-04,2021-02-19,265.0,1,68.24,104.01,0.5241793669402113,3577.000000000001,24,PT,6823.999999999999,0.7904681411363825,303.52349853515625,288.4165554046631,0.0523789042182317,3.959057618866131,0.09733485928239283,0-10%,2020
2020-11-02,2020-12-04,2021-02-19,270.0,1,65.46,99.06,0.5132905591200736,3360.000000000001,23,PT,6545.999999999999,0.785838686070502,306.9255676269531,288.4302489471436,0.064124060313795,5.002895559443462,0.09944945194439825,0-10%,2020
2020-09-14,2020-12-08,2021-01-15,284.0,1,59.28,86.07,0.45192307692307687,2679.0,60,MH,5928.0,0.7939530970098028,313.3489990234375,284.82492713928224,0.10014598150044186,7.391401661899012,0.14655554962490625,10-20%,2020
2020-09-28,2020-12-08,2021-01-15,282.0,1,58.21,88.05,0.5126266964439099,2984.0,50,PT,5821.0,0.7969407181544659,310.6343994140625,285.9217797088623,0.08643139998066482,5.525689249871585,0.15319131339646375,10-20%,2020
2020-10-28,2020-12-08,2021-02-19,260.0,1,72.77,109.94,0.5107874123952179,3717.0,28,PT,7277.0,0.8043462271739235,303.6351013183594,288.38525398254393,0.0528801217302828,4.050121241706641,0.09817282727504217,0-10%,2020
2020-10-29,2020-12-08,2021-02-19,265.0,1,69.92,104.95,0.5010011441647597,3503.0,27,PT,6992.0,0.8058862192418604,306.7210998535156,288.41515281677243,0.0634708227288349,4.809517837989041,0.10594185447321824,10-20%,2020
2020-09-15,2020-12-09,2021-01-15,285.0,1,60.39,81.86,0.3555224374896506,2147.0,60,MH,6039.0,0.7993696778511017,314.93212890625,284.9611878204346,0.10517551991922948,7.7470502917882005,0.1559188991474736,10-20%,2020
2020-09-16,2020-12-10,2021-01-15,284.0,1,59.77,82.29,0.37677764764932253,2252.0,60,MH,5977.0,0.7957201088799891,313.682373046875,285.0965343475342,0.10026722620379,7.370403630458547,0.14842413714932334,10-20%,2020
2020-09-17,2020-12-11,2021-01-15,282.0,1,59.11,84.14,0.4234478091693452,2503.0,60,MH,5911.0,0.7899075968555049,310.9233703613281,285.230259475708,0.09007848933296049,6.565655806806383,0.1376423555206825,10-20%,2020
2020-10-01,2020-12-17,2021-01-15,284.0,1,58.52,87.84,0.5010252904989747,2932.0,54,PT,5852.0,0.7980580191775856,313.283447265625,286.2398949432373,0.09447862719398557,6.201051126548471,0.19266029251898353,10-20%,2020
2020-10-27,2021-01-07,2021-02-19,275.0,1,67.79,104.45,0.5407877268033632,3665.999999999999,49,PT,6779.000000000001,0.8094442283944169,314.3802795410156,288.3673946380615,0.09020744157155373,8.503723084733974,0.13669797687303187,10-20%,2020
2020-10-15,2021-01-12,2021-02-19,290.0,1,62.74,89.08,0.4198278610137074,2634.0,60,MH,6274.0,0.8008282093199082,323.00616455078125,287.5226412200928,0.12341123182548443,9.984764801660408,0.18706424094734864,10-20%,2020
2020-10-16,2021-01-13,2021-02-19,290.0,1,61.89,90.33,0.4595249636451768,2844.0,60,MH,6189.0,0.7972469530830459,322.8109436035156,287.64820137023924,0.12224217660939773,10.21439324735405,0.18285884577579536,10-20%,2020
2020-11-20,2021-02-05,2021-03-19,302.0,1,57.17,86.45,0.5121567255553612,2928.0,51,PT,5717.0,0.7954854533231375,330.2842712402344,290.3472129058838,0.13754930841129237,9.59659369698781,0.1673746613237097,10-20%,2020
2020-11-18,2021-02-08,2021-03-19,303.0,1,58.18,87.85,0.5099690615331729,2967.0,54,PT,5818.0,0.7918429533999867,331.1672668457031,290.08529823303223,0.14162030569253045,9.961723959797922,0.164266487336737,10-20%,2020
2020-11-23,2021-02-08,2021-03-19,304.0,1,57.89,86.87,0.5006045949214026,2898.0,51,PT,5789.0,0.8049189660310684,332.2640380859375,290.4750910186768,0.14386413279262492,10.605357333003274,0.17176652206349874,10-20%,2020
2020-11-19,2021-02-12,2021-03-19,304.0,1,58.15,89.05,0.531384350816853,3090.0,57,PT,5815.0,0.8004337284635838,332.5616455078125,290.21787117004396,0.1459034006660415,10.272702329013255,0.1735330728899407,10-20%,2020
2020-11-24,2021-02-23,2021-03-19,311.0,1,56.66,76.41,0.3485704200494175,1975.0,60,MH,5666.0,0.7997069827918665,337.6181335449219,290.6270813751221,0.16168848390679347,11.714067298325118,0.18149129879907933,10-20%,2020
2020-11-25,2021-02-24,2021-03-19,311.0,1,55.65,81.47,0.4639712488769092,2582.0,60,MH,5565.0,0.8004118143295758,337.09759521484375,290.76657264709473,0.1593409522489412,14.938407573212979,0.17700297233897344,10-20%,2020
2020-11-27,2021-02-25,2021-03-19,312.0,1,55.68,71.18,0.2783764367816093,1550.000000000001,60,MH,5568.0,0.8046476985700413,338.0364074707031,290.9124073028564,0.16198690390949166,15.257665285028114,0.17504315933320447,10-20%,2020
2020-11-30,2021-02-26,2021-03-19,313.0,1,53.77,67.15,0.2488376418076994,1338.000000000001,60,MH,5377.0,0.7903273942016042,336.5399475097656,291.0482855987549,0.15630279978259853,15.266538475668867,0.1741961045118703,10-20%,2020
2020-12-01,2021-03-01,2021-03-19,316.0,1,53.97,73.84,0.36816750046322033,1987.0,60,MH,5397.0,0.7924425315060907,340.22076416015625,291.20655418395995,0.16831424043166698,16.4528575891124,0.19720862083111212,10-20%,2020
2020-12-02,2021-03-02,2021-03-19,314.0,1,56.46,73.19,0.2963159759121501,1673.0,60,MH,5646.0,0.8099352437477567,340.9365539550781,291.3610250091553,0.17015154633110258,17.33203759381335,0.20782763965989104,20-30%,2020
2020-12-03,2021-03-03,2021-03-19,314.0,1,56.66,67.37,0.18902223791034256,1071.0,60,MH,5666.0,0.8089280526377709,340.8436279296875,291.5214002227783,0.16918904639322374,18.99857859728834,0.20009378314860382,20-30%,2020
2020-12-04,2021-03-04,2021-04-16,317.0,1,56.97,61.28,0.07565385290503768,431.0,60,MH,5697.0,0.79535356638978,343.7807922363281,291.71235969543454,0.17849237720080216,21.860576185654114,0.20826283798350587,20-30%,2020
2020-12-07,2021-03-05,2021-04-16,316.0,1,57.7,67.86,0.17608318890814556,1016.0,60,MH,5770.0,0.7945523381760883,343.0743713378906,291.9504619598389,0.1751115892568254,21.328296944688073,0.19486613603127134,10-20%,2020
2020-12-08,2021-03-08,2021-04-16,317.0,1,57.59,66.26,0.15054696996006256,867.0000000000009,60,MH,5759.0,0.8004354393791432,344.0782470703125,292.23834815979006,0.17738910460230708,22.52627990066672,0.2021422158087629,20-30%,2020
2020-12-09,2021-03-09,2021-04-16,312.0,1,59.37,75.0,0.2632642748863063,1563.0,60,MH,5937.0,0.8012442831485908,340.9922790527344,292.51607383728026,0.16572150917908285,20.139604462607906,0.19269036462783684,10-20%,2020
2020-12-10,2021-03-10,2021-04-16,312.0,1,58.89,78.36,0.3306164034640855,1947.0,60,MH,5889.0,0.7988827035926297,340.8807678222656,292.8573412322998,0.16398232118030726,20.16469704430091,0.18892522254333777,10-20%,2020
2020-12-11,2021-03-11,2021-04-16,311.0,1,59.9,82.18,0.3719532554257097,2228.0,60,MH,5990.0,0.7968953828963979,340.4810791015625,293.2023375701904,0.161249538196652,20.855056477503975,0.17738291133930617,10-20%,2020
2020-12-14,2021-03-12,2021-04-16,307.0,1,62.6,86.77,0.38610223642172525,2417.0,60,MH,6260.0,0.803929998726296,338.95654296875,293.4809267425537,0.15495254404075204,21.19788682450518,0.17140990384082988,10-20%,2020
2020-12-15,2021-03-15,2021-04-16,314.0,1,59.79,82.13,0.3736410771031944,2234.0,60,MH,5979.0,0.8013878528802543,343.5391845703125,293.8229776763916,0.16920462547580928,22.867940351031354,0.17914646708315463,10-20%,2020
2020-12-16,2021-03-16,2021-04-16,315.0,1,59.54,81.3,0.36546859254282826,2176.0,60,MH,5954.0,0.801978240153528,344.0782470703125,294.1099016571045,0.16989684853067227,23.44624370883962,0.1807378582700616,10-20%,2020
2020-12-17,2021-03-17,2021-04-16,319.0,1,57.38,78.02,0.35970721505751113,2064.0,60,MH,5738.0,0.7920785276955846,346.0024719238281,294.45409782409666,0.17506421028151506,26.622681417474976,0.18726679417067116,10-20%,2020
2020-12-18,2021-03-18,2021-04-16,318.0,1,58.0,73.62,0.2693103448275862,1562.0,60,MH,5800.0,0.7939516108300431,344.6207580566406,294.81429466247556,0.16894181963322727,25.217560059036927,0.1776982717165414,10-20%,2020
2020-12-21,2021-03-19,2021-04-16,311.0,1,62.57,78.39,0.2528368227585105,1582.0,60,MH,6257.0,0.8048338979129294,343.3885803222656,295.274765701294,0.16294590737105039,25.01338490484745,0.16836469332567994,10-20%,2020
2020-12-22,2021-03-22,2021-04-16,313.0,1,59.83,79.9,0.3354504429216114,2007.000000000001,60,MH,5983.0,0.7966053799110508,342.8098449707031,295.66732719421384,0.15944446152997813,24.564710941345442,0.16461636332005658,10-20%,2020
2020-12-23,2021-03-23,2021-04-16,314.0,1,58.77,76.18,0.29623957801599454,1741.000000000001,60,MH,5877.0,0.8000443987365199,343.117919921875,296.1258497619629,0.15868952405771425,28.765575075652876,0.16562696331007598,10-20%,2020
2020-12-24,2021-03-24,2021-04-16,318.0,1,56.2,69.93,0.24430604982206416,1373.000000000001,60,MH,5620.0,0.7968137641736059,344.45281982421875,296.71131935119627,0.16090218794960848,29.10769127548884,0.16396556972802445,10-20%,2020
2020-12-28,2021-03-25,2021-04-16,320.0,1,57.37,70.21,0.22381035384347214,1283.999999999999,60,MH,5737.0,0.803203617203639,347.41192626953125,297.2144039154053,0.1688933029248927,29.278623372796357,0.17425625412470103,10-20%,2020
2020-12-29,2021-03-26,2021-04-16,317.0,1,59.98,78.97,0.31660553517839274,1899.0,60,MH,5998.0,0.8082662946708447,346.74908447265625,297.84920051574704,0.16417665003711807,28.999173972052823,0.17851279255055164,10-20%,2020
2020-12-30,2021-03-29,2021-04-16,320.0,1,56.8,76.04,0.3387323943661973,1924.000000000001,60,MH,5680.0,0.7937497304588024,347.24383544921875,298.42713615417483,0.16357996100536917,31.401363400755166,0.177334150471943,10-20%,2020
2020-12-31,2021-03-30,2021-04-16,322.0,1,57.11,72.56,0.2705305550691648,1545.0,60,MH,5711.0,0.7918962147978126,349.0081481933594,299.07254081726074,0.16696821192491315,31.60193233588501,0.1723527775197904,10-20%,2020
2021-01-04,2021-03-31,2021-05-21,307.0,1,67.76,89.4,0.3193624557260921,2163.999999999999,60,MH,6776.000000000001,0.8069429106903203,344.2567138671875,299.69185150146484,0.14870228250268205,23.854164876527275,0.16521526974167178,10-20%,2021
2021-01-05,2021-04-01,2021-05-21,314.0,1,63.47,87.14,0.37293209390263127,2367.0,60,MH,6347.0,0.7918387260253423,346.6277770996094,300.3705062866211,0.15400070860768345,25.13649862188672,0.1687818337516951,10-20%,2021
2021-01-06,2021-04-05,2021-05-21,316.0,1,64.47,90.6,0.40530479292694266,2613.0,60,MH,6447.0,0.7936390756452594,348.7000427246094,301.08648376464845,0.15813914448972483,25.43358928739119,0.1790843075706372,10-20%,2021
2021-01-12,2021-04-09,2021-05-21,323.0,1,61.75,87.79,0.42170040485829974,2604.0,60,MH,6175.0,0.7948399819955102,353.5728454589844,303.5409534454346,0.16482748520635346,24.16993243346101,0.17653136816151527,10-20%,2021
2021-01-14,2021-04-13,2021-05-21,323.0,1,61.62,90.1,0.46218760142810766,2848.0,60,MH,6162.0,0.7948921068311381,353.2834167480469,304.68620552062987,0.15949921705308892,25.677916360582564,0.17470855507204086,10-20%,2021
2021-01-15,2021-04-13,2021-05-21,318.0,1,62.65,95.17,0.519074221867518,3252.0,59,PT,6265.0,0.8030698277435797,350.7070617675781,305.3052946472168,0.14870939979217696,22.84636301124324,0.1565216139900445,10-20%,2021
2021-01-29,2021-04-13,2021-05-21,305.0,1,71.36,108.0,0.5134529147982063,3664.0,50,PT,7136.0,0.7989995613424261,345.4516296386719,310.11684257507324,0.11394023868614868,11.04639230719069,0.1504547340289193,10-20%,2021
2021-03-04,2021-04-15,2021-06-18,316.0,1,65.86,100.15,0.5206498633464927,3429.0,29,PT,6586.0,0.8013741311080209,351.6405029296875,321.39733337402345,0.09409900585724157,9.16043332721422,0.2265383174669171,20-30%,2021
2021-01-27,2021-04-16,2021-05-21,303.0,1,75.74,113.79,0.5023765513599157,3805.000000000001,55,PT,7573.999999999999,0.8025168482853593,349.5028991699219,309.2150901031494,0.13029056587546575,14.420789278262083,0.1667594945503903,10-20%,2021
2021-02-26,2021-04-29,2021-06-18,319.0,1,66.66,100.68,0.5103510351035105,3402.0,43,PT,6666.0,0.8018781711430805,355.05694580078125,319.5266148376465,0.11119678084152065,11.08818666713736,0.3023529205007114,>30%,2021
2021-03-03,2021-04-29,2021-06-18,323.0,1,63.15,96.71,0.531433095803642,3356.0,40,PT,6315.0,0.7961597095194355,356.04656982421875,320.9987149047852,0.10918378576633707,11.034390686733758,0.29410775551729285,20-30%,2021
2021-02-25,2021-05-07,2021-06-18,321.0,1,67.6,101.45,0.5007396449704145,3385.000000000001,50,PT,6759.999999999999,0.7929949996663422,356.8960266113281,319.07252319335936,0.11854202624350564,11.738826354942256,0.2503051253793753,20-30%,2021
2021-03-02,2021-05-07,2021-06-18,330.0,1,61.67,92.51,0.5000810766985568,3084.0,47,PT,6167.0,0.7987160075393334,360.8258972167969,320.53787811279295,0.12568879329084193,12.752588131829793,0.2739286206065057,20-30%,2021
2021-03-05,2021-05-07,2021-07-16,325.0,1,65.05,97.83,0.5039200614911608,3278.0,44,PT,6505.0,0.7950483685619807,358.1095886230469,321.8422618103027,0.11268665155640906,10.423674834289004,0.29205298122622714,20-30%,2021
2021-03-08,2021-05-07,2021-07-16,323.0,1,65.22,99.8,0.5302054584483287,3458.0,43,PT,6522.0,0.7926735962281148,356.3265686035156,322.2554156494141,0.10572716950447775,9.779066201946106,0.3072299914005312,>30%,2021
2021-03-24,2021-05-07,2021-07-16,335.0,1,58.13,87.98,0.5135042146912094,2985.0,31,PT,5813.0,0.7996792243223376,362.9255065917969,327.27698623657227,0.10892461692817001,9.123602181480889,0.619307024120334,>30%,2021
2021-03-01,2021-05-25,2021-06-18,332.0,1,62.56,86.29,0.3793158567774937,2373.0,60,MH,6256.0,0.8082093125839775,363.6636962890625,320.04710662841796,0.13628178089197474,13.405847658937242,0.33955086806125423,>30%,2021
2021-03-09,2021-06-03,2021-07-16,328.0,1,64.25,90.66,0.4110505836575875,2641.0,60,MH,6425.0,0.8021876569355413,361.4140319824219,322.7034545898438,0.11995712113395025,10.717297060843018,0.43820981067990994,>30%,2021
2021-03-10,2021-06-04,2021-07-16,332.0,1,63.57,90.0,0.4157621519584709,2643.0,60,MH,6357.0,0.8033520857436686,363.6636962890625,323.16016128540036,0.12533579276156895,11.102568395477972,0.3759631947432147,>30%,2021
2021-03-11,2021-06-07,2021-07-16,336.0,1,62.64,86.01,0.37308429118773945,2337.0,60,MH,6264.0,0.8058067956506181,367.3509521484375,323.6185285949707,0.1351357221211543,11.736563012781405,0.4611430529873557,>30%,2021
2021-03-12,2021-06-08,2021-07-16,339.0,1,60.3,83.22,0.3800995024875622,2292.0,60,MH,6030.0,0.8012654955541243,367.8455810546875,324.05885986328127,0.13511965452782132,11.736400301345746,0.6179070969080735,>30%,2021
2021-03-15,2021-06-09,2021-07-16,341.0,1,60.29,80.88,0.3415160059711395,2059.0,60,MH,6029.0,0.809740105780071,370.0393371582031,324.51274047851564,0.14029217038614722,12.16129964687208,0.49937931086503373,>30%,2021
2021-03-16,2021-06-10,2021-07-16,344.0,1,57.79,79.1,0.36874891849800995,2130.999999999999,60,MH,5779.0,0.7883710662612229,369.5726013183594,324.9580661010742,0.13729320755930505,11.898367297430207,0.6814823125181633,>30%,2021
2021-03-17,2021-06-11,2021-07-16,345.0,1,57.03,78.95,0.38435910924075056,2192.0,60,MH,5703.0,0.7959614424764756,370.8327941894531,325.4040232849121,0.1396072809608909,12.080416303707842,0.6007859119182677,>30%,2021
2021-03-23,2021-06-11,2021-07-16,339.0,1,56.45,84.89,0.5038086802480071,2844.0,56,PT,5645.0,0.7912633306050345,364.7799377441406,326.95190994262697,0.1156990574184187,9.529251352110688,0.7750455785908259,>30%,2021
2021-03-25,2021-06-11,2021-07-16,339.0,1,56.2,84.89,0.5104982206405693,2869.0,54,PT,5620.0,0.7987240721183306,364.96722412109375,327.62337844848633,0.11398406868720802,10.75607215618723,0.6043985292801739,>30%,2021
2021-03-18,2021-06-14,2021-07-16,337.0,1,59.88,87.84,0.46693386773547085,2796.0,60,MH,5988.0,0.7947071549020406,365.4372863769531,325.8113432312012,0.12162235590929901,10.128190893110885,0.6616283047078535,>30%,2021
2021-03-19,2021-06-14,2021-07-16,336.0,1,59.05,88.84,0.5044877222692634,2979.0,59,PT,5905.0,0.8038413909564136,364.7611389160156,326.1963861083984,0.11822556732679966,9.844723350538757,0.6550368155037543,>30%,2021
2021-03-22,2021-06-16,2021-07-16,342.0,1,56.04,79.63,0.4209493219129192,2359.0,60,MH,5604.0,0.8030989736413048,367.6737060546875,326.5997711181641,0.12576228940975842,10.496759056131054,0.7433819340448613,>30%,2021
2021-03-26,2021-06-22,2021-07-16,345.0,1,56.07,77.92,0.38969145710718744,2185.0,60,MH,5607.0,0.8054584229492245,370.84857177734375,328.00742706298826,0.1306102886082777,11.885628152363735,0.5403144724560276,>30%,2021
2021-03-29,2021-06-23,2021-07-16,343.0,1,57.71,79.57,0.37879050424536453,2185.999999999999,60,MH,5771.0,0.8013277338683843,370.66131591796875,328.475294342041,0.1284298158874605,13.242679023711585,0.5868002396825676,>30%,2021
2021-03-30,2021-06-24,2021-07-16,344.0,1,55.07,81.06,0.47194479753041585,2599.0,60,MH,5507.0,0.7993157204732555,369.6779479980469,328.9216532897949,0.12390882236124426,13.01714808623244,0.5328113119425364,>30%,2021
2021-03-31,2021-06-25,2021-07-16,345.0,1,55.52,81.35,0.4652377521613831,2582.999999999999,60,MH,5552.0,0.8052172500506796,371.1763610839844,329.3624156188965,0.12695421056624323,14.268449100512756,0.5623114339854531,>30%,2021
2021-04-01,2021-06-28,2021-07-16,352.0,1,53.46,75.57,0.4135802469135801,2210.999999999999,60,MH,5346.0,0.8034742778353408,375.184814453125,329.79598236083984,0.1376270012974987,16.372736434765745,0.6536034072091481,>30%,2021
2021-04-05,2021-06-29,2021-08-20,355.0,1,56.66,73.57,0.29844687610307097,1690.999999999999,60,MH,5666.0,0.7954735932201917,380.5698547363281,330.2624658203125,0.15232548085977954,18.8876821398396,0.6395053525281231,>30%,2021
2021-04-06,2021-06-30,2021-08-20,355.0,1,56.32,74.31,0.31942471590909105,1799.0,60,MH,5632.0,0.7920438778993227,380.3450927734375,330.7272720336914,0.15002639617422145,19.0100899381744,0.6625681684207043,>30%,2021
2021-04-13,2021-07-08,2021-08-20,360.0,1,57.63,71.33,0.23772340794724967,1370.0,60,MH,5763.0,0.819640701952763,386.65728759765625,333.1904406738281,0.16046933043967107,22.067950369045146,0.5217324228150819,>30%,2021
2021-04-14,2021-07-09,2021-08-20,360.0,1,56.7,75.89,0.33844797178130515,1919.0,60,MH,5670.0,0.8066787065936475,385.3367614746094,333.72818099975586,0.15464256066193963,21.06401938884067,0.4730900379673115,>30%,2021
2021-04-15,2021-07-12,2021-08-20,365.0,1,55.54,72.54,0.30608570399711943,1700.000000000001,60,MH,5554.0,0.8038129469868422,389.47625732421875,334.26620391845705,0.16516791933661942,21.765571806295508,0.5212380303607327,>30%,2021
2021-04-16,2021-07-13,2021-08-20,365.0,1,56.55,71.19,0.25888594164456236,1464.0,60,MH,5655.0,0.8178300151494058,390.7780456542969,334.7926832580566,0.16722397231449349,25.95420557298414,0.5189951274774094,>30%,2021
2021-04-19,2021-07-14,2021-08-20,365.0,1,55.4,71.46,0.28989169675090243,1605.999999999999,60,MH,5540.0,0.7925571110257829,388.858154296875,335.29956436157227,0.15973355061549532,24.172332423997833,0.4717716002838641,>30%,2021
2021-04-20,2021-07-15,2021-08-20,360.0,1,56.85,74.68,0.3136323658751101,1783.000000000001,60,MH,5685.0,0.7949627741192317,386.0111083984375,335.7842942810059,0.1495805937707098,21.655301575485197,0.48719708740660783,>30%,2021
2021-04-22,2021-07-19,2021-08-20,360.0,1,57.58,65.91,0.14466828759986106,833.0,60,MH,5758.0,0.7963816623925355,386.1047668457031,336.742998046875,0.14658588028594108,21.094135503422365,0.5008296040593481,>30%,2021
2021-04-30,2021-07-27,2021-08-20,365.0,1,57.3,73.17,0.2769633507853404,1587.0,60,MH,5730.0,0.7977231697201065,390.8154602050781,339.6681317138672,0.15058029799008907,23.1822714571074,0.45962524149014383,>30%,2021
2021-05-04,2021-07-29,2021-08-20,360.0,1,59.49,79.93,0.3435871575054632,2044.000000000001,60,MH,5949.0,0.8163930278021125,389.2421569824219,340.5984292602539,0.14281841471734713,23.604967654171457,0.48917412147662453,>30%,2021
2021-05-07,2021-08-03,2021-09-17,371.0,1,56.47,70.33,0.245440056667257,1386.0,60,MH,5647.0,0.7954582121136156,395.3295593261719,341.96543884277344,0.1560512099233918,25.180868986947214,0.4908550732643733,>30%,2021
2021-05-10,2021-08-04,2021-09-17,361.0,1,62.13,78.8,0.2683083856430064,1667.0,60,MH,6213.0,0.8077164566615366,391.41485595703125,342.4275183105469,0.14305899796890112,21.402040379572597,0.45206642297025823,>30%,2021
2021-05-11,2021-08-05,2021-09-17,355.0,1,64.06,86.93,0.357009054011864,2287.0,60,MH,6406.0,0.8042360228770649,387.921630859375,342.8817596435547,0.1313568597601746,18.76224514368924,0.43881197026122454,>30%,2021
2021-05-12,2021-08-06,2021-09-17,338.0,1,72.85,104.49,0.43431708991077556,3164.000000000001,60,MH,7284.999999999999,0.810370485790393,379.6800537109375,343.28396133422854,0.10602328240227034,12.523553286438199,0.43688329171176177,>30%,2021
2021-05-13,2021-08-09,2021-09-17,351.0,1,64.58,91.39,0.4151440074326418,2681.0,60,MH,6458.0,0.7976963477489286,384.2410583496094,343.71845718383787,0.11789474879464498,13.771874080233877,0.48032499682262064,>30%,2021
2021-05-17,2021-08-11,2021-09-17,362.0,1,59.17,81.82,0.38279533547405764,2264.999999999999,60,MH,5917.0,0.7900829087464712,389.1484680175781,344.6102882385254,0.1292421651329956,14.05120785227069,0.474721960532424,>30%,2021
2021-05-18,2021-08-12,2021-09-17,356.0,1,61.33,89.03,0.45165498124898096,2770.0,60,MH,6133.0,0.7943306721412374,385.795654296875,345.02779205322264,0.11815819821657633,12.764065272845446,0.4188003146965771,>30%,2021
2021-06-18,2021-08-30,2021-10-15,360.0,1,60.23,92.34,0.5331230283911674,3211.0,50,PT,6023.0,0.8005424256310201,389.85784912109375,353.74502136230467,0.10208716894365115,20.60340340162571,0.35657535727430645,>30%,2021
2021-06-07,2021-08-31,2021-10-15,371.0,1,55.86,81.22,0.45399212316505544,2536.0,60,MH,5586.0,0.8007355455758194,395.39508056640625,350.3528457641602,0.12856249163326683,14.814023984395131,0.3432721652297712,>30%,2021
